24.299999	4.036
24.700001	4.019
25.000000	4.006
25.400000	3.988
25.799999	3.970
26.200001	3.953
26.500000	3.940
26.900000	3.922
27.200001	3.909
27.600000	3.892
28.000000	3.876
28.500000	3.855
29.000000	3.834
29.500000	3.812
30.000000	3.791
30.400000	3.775
30.700001	3.762
31.100000	3.745
31.500000	3.728
32.000000	3.707
32.500000	3.685
33.000000	3.664
33.500000	3.642
34.000000	3.621
34.500000	3.600
35.000000	3.580
35.500000	3.559
36.000000	3.540
36.500000	3.521
37.000000	3.503
37.500000	3.484
38.200001	3.460
38.700001	3.442
39.500000	3.416
40.000000	3.399
40.599998	3.380
41.200001	3.360
41.799999	3.342
42.500000	3.320
43.099998	3.302
43.700001	3.284
44.400002	3.264
45.000000	3.246
45.500000	3.231
46.200001	3.211
46.799999	3.193
47.500000	3.173
48.200001	3.153
48.700001	3.138
49.400002	3.118
50.000000	3.100
50.799999	3.077
51.500000	3.057
52.200001	3.037
53.000000	3.015
53.799999	2.992
54.500000	2.973
55.200001	2.955
56.000000	2.934
57.000000	2.908
58.000000	2.883
59.000000	2.859
60.000000	2.834
60.799999	2.815
61.500000	2.799
62.200001	2.782
63.000000	2.763
64.000000	2.739
65.000000	2.716
66.000000	2.694
67.000000	2.671
68.000000	2.649
69.000000	2.627
70.000000	2.606
71.000000	2.585
72.000000	2.564
73.000000	2.544
74.000000	2.524
75.000000	2.504
76.199997	2.482
77.500000	2.458
78.800003	2.435
80.000000	2.414
81.199997	2.395
82.500000	2.374
83.800003	2.353
85.000000	2.336
86.199997	2.319
87.500000	2.301
88.500000	2.288
90.000000	2.268
91.199997	2.253
92.500000	2.237
93.800003	2.220
95.000000	2.205
96.199997	2.189
97.500000	2.172
98.800003	2.156
100.000000	2.140
101.500000	2.122
103.000000	2.104
104.400002	2.087
106.000000	2.068
107.500000	2.050
109.000000	2.031
110.599998	2.010
112.000000	1.992
113.800003	1.968
115.000000	1.951
117.199997	1.920
118.000000	1.909
120.599998	1.871
122.000000	1.850
124.099998	1.818
125.000000	1.804
126.500000	1.780
128.000000	1.755
131.500000	1.697
132.000000	1.689
134.000000	1.656
136.000000	1.624
138.000000	1.592
140.000000	1.561
143.000000	1.517
145.000000	1.488
147.500000	1.454
150.000000	1.421
152.500000	1.389
155.000000	1.359
157.500000	1.331
160.000000	1.304
162.500000	1.279
165.000000	1.255
167.500000	1.233
170.000000	1.212
172.500000	1.192
175.000000	1.174
177.500000	1.156
180.000000	1.140
182.500000	1.123
185.000000	1.108
187.500000	1.092
190.000000	1.077
192.500000	1.062
195.000000	1.047
197.500000	1.032
200.000000	1.017
203.000000	0.998
206.000000	0.979
209.000000	0.960
212.000000	0.940
214.000000	0.927
218.000000	0.900
220.000000	0.888
224.000000	0.863
227.000000	0.845
230.000000	0.828
233.000000	0.812
236.000000	0.797
240.000000	0.778
243.000000	0.766
247.000000	0.751
250.000000	0.741
254.000000	0.730
258.000000	0.721
262.000000	0.715
265.000000	0.712
269.000000	0.709
272.000000	0.708
276.000000	0.708
280.000000	0.709
285.000000	0.712
290.000000	0.716
295.000000	0.721
300.000000	0.727
304.000000	0.733
307.000000	0.737
311.000000	0.742
315.000000	0.747
320.000000	0.753
325.000000	0.759
330.000000	0.766
335.000000	0.772
340.000000	0.778
345.000000	0.784
350.000000	0.790
355.000000	0.796
360.000000	0.802
365.000000	0.808
370.000000	0.813
375.000000	0.818
382.000000	0.824
387.000000	0.827
395.000000	0.831
400.000000	0.832
406.000000	0.833
412.000000	0.832
418.000000	0.829
425.000000	0.822
431.000000	0.814
437.000000	0.803
444.000000	0.788
450.000000	0.773
455.000000	0.759
462.000000	0.738
468.000000	0.719
475.000000	0.694
482.000000	0.669
487.000000	0.650
494.000000	0.625
500.000000	0.603
508.000000	0.575
515.000000	0.550
522.000000	0.526
530.000000	0.498
538.000000	0.469
545.000000	0.444
552.000000	0.419
560.000000	0.389
570.000000	0.350
580.000000	0.310
590.000000	0.270
600.000000	0.227
608.000000	0.192
615.000000	0.161
622.000000	0.129
630.000000	0.092
640.000000	0.043
650.000000	-0.005
660.000000	-0.054
670.000000	-0.101
680.000000	-0.148
690.000000	-0.194
700.000000	-0.238
710.000000	-0.280
720.000000	-0.320
730.000000	-0.358
740.000000	-0.394
750.000000	-0.428
762.000000	-0.465
775.000000	-0.503
788.000000	-0.539
800.000000	-0.571
812.000000	-0.603
825.000000	-0.637
838.000000	-0.669
850.000000	-0.696
862.000000	-0.719
875.000000	-0.741
885.000000	-0.754
900.000000	-0.769
912.000000	-0.777
925.000000	-0.781
938.000000	-0.780
950.000000	-0.775
962.000000	-0.767
975.000000	-0.751
988.000000	-0.730
1000.000000	-0.703
1015.000000	-0.659
1030.000000	-0.607
1044.000000	-0.552
1060.000000	-0.484
1075.000000	-0.418
1090.000000	-0.348
1106.000000	-0.272
1120.000000	-0.203
1138.000000	-0.113
1150.000000	-0.051
1172.000000	0.062
1180.000000	0.103
1206.000000	0.238
1220.000000	0.309
1241.000000	0.413
1250.000000	0.455
1265.000000	0.524
1280.000000	0.590
1315.000000	0.739
1320.000000	0.760
1340.000000	0.843
1360.000000	0.924
1380.000000	1.005
1400.000000	1.085
1430.000000	1.206
1450.000000	1.286
1475.000000	1.387
1500.000000	1.489
1525.000000	1.592
1550.000000	1.697
1575.000000	1.803
1600.000000	1.912
1625.000000	2.023
1650.000000	2.138
1675.000000	2.255
1700.000000	2.376
1725.000000	2.500
1750.000000	2.627
1775.000000	2.757
1800.000000	2.891
1825.000000	3.027
1850.000000	3.168
1875.000000	3.313
1900.000000	3.461
1925.000000	3.614
1950.000000	3.773
1975.000000	3.941
2000.000000	4.120
2030.000000	4.350
2060.000000	4.592
2090.000000	4.840
2120.000000	5.090
2140.000000	5.256
2180.000000	5.585
2200.000000	5.747
2240.000000	6.066
2270.000000	6.300
2300.000000	6.526
2330.000000	6.746
2360.000000	6.958
2400.000000	7.227
2430.000000	7.418
2470.000000	7.653
2500.000000	7.813
2540.000000	8.004
2580.000000	8.172
2620.000000	8.322
2650.000000	8.422
2690.000000	8.543
2720.000000	8.623
2760.000000	8.717
2800.000000	8.796
2850.000000	8.874
2900.000000	8.931
2950.000000	8.967
3000.000000	8.981
3040.000000	8.976
3070.000000	8.961
3110.000000	8.925
3150.000000	8.866
3200.000000	8.763
3250.000000	8.630
3300.000000	8.477
3350.000000	8.310
3400.000000	8.132
3450.000000	7.944
3500.000000	7.750
3550.000000	7.550
3600.000000	7.346
3650.000000	7.137
3700.000000	6.926
3750.000000	6.712
3820.000000	6.411
3870.000000	6.198
3950.000000	5.863
4000.000000	5.663
4060.000000	5.434
4120.000000	5.216
4180.000000	5.007
4250.000000	4.770
4310.000000	4.573
4370.000000	4.380
4440.000000	4.161
4500.000000	3.979
4550.000000	3.831
4620.000000	3.629
4680.000000	3.461
4750.000000	3.272
4820.000000	3.090
4870.000000	2.965
4940.000000	2.797
5000.000000	2.660
5080.000000	2.486
5150.000000	2.343
5220.000000	2.208
5300.000000	2.062
5380.000000	1.925
5450.000000	1.811
5520.000000	1.704
5600.000000	1.589
5700.000000	1.457
5800.000000	1.337
5900.000000	1.230
6000.000000	1.135
6080.000000	1.068
6150.000000	1.018
6220.000000	0.979
6300.000000	0.949
6400.000000	0.934
6500.000000	0.940
6600.000000	0.958
6700.000000	0.982
6800.000000	1.008
6900.000000	1.034
7000.000000	1.060
7100.000000	1.084
7200.000000	1.104
7300.000000	1.120
7400.000000	1.129
7500.000000	1.132
7620.000000	1.125
7750.000000	1.099
7880.000000	1.046
8000.000000	0.961
8120.000000	0.838
8250.000000	0.665
8380.000000	0.464
8500.000000	0.262
8620.000000	0.047
8750.000000	-0.198
8850.000000	-0.393
9000.000000	-0.697
9120.000000	-0.948
9250.000000	-1.226
9380.000000	-1.511
9500.000000	-1.777
9620.000000	-2.046
9750.000000	-2.339
9880.000000	-2.632
10000.000000	-2.900
10150.000000	-3.229
10300.000000	-3.554
10440.000000	-3.854
10600.000000	-4.195
10750.000000	-4.514
10900.000000	-4.831
11060.000000	-5.169
11200.000000	-5.464
11380.000000	-5.841
11500.000000	-6.091
11720.000000	-6.543
11800.000000	-6.705
12060.000000	-7.221
12200.000000	-7.486
12410.000000	-7.859
12500.000000	-8.006
12650.000000	-8.229
12800.000000	-8.421
13150.000000	-8.761
13200.000000	-8.798
13400.000000	-8.906
13600.000000	-8.957
13800.000000	-8.958
14000.000000	-8.920
14300.000000	-8.817
14500.000000	-8.731
14750.000000	-8.615
15000.000000	-8.502
15250.000000	-8.396
15500.000000	-8.306
15750.000000	-8.242
16000.000000	-8.220
16250.000000	-8.246
16500.000000	-8.315
16750.000000	-8.414
17000.000000	-8.533
17250.000000	-8.666
17500.000000	-8.810
17750.000000	-8.965
18000.000000	-9.129
18250.000000	-9.302
18500.000000	-9.483
18750.000000	-9.671
19000.000000	-9.865
19250.000000	-10.060
19500.000000	-10.248
19750.000000	-10.412
20000.000000	-10.513
