20	6.008	0
20.2909067	6.007030308	0
20.58604473	6.004139552	0
20.88547565	6.002096829	0
21.18926189	6.001035797	0
21.4974668	6.000512665	0
21.81015465	5.998949222	0
22.12739066	5.997363047	0
22.44924097	5.995671728	0
22.7757727	5.993242281	0
23.10705394	5.989929457	0
23.44315378	5.986091276	0
23.7841423	5.981698221	0
24.13009062	5.977265453	0
24.48107087	5.972283936	0
24.83715624	5.966714072	0
25.198421	5.960527633	0
25.56494047	5.954113535	0
25.93679109	5.94760615	0
26.31405041	5.940719004	0
26.69679708	5.933064058	0
27.08511094	5.924680759	0
27.47907295	5.915720865	0
27.87876527	5.906727781	0
28.28427125	5.89717749	0
28.69567545	5.887303789	0
29.11306366	5.877286472	0
29.53652292	5.867050404	0
29.96614154	5.85588032	0
30.4020091	5.843946424	0
30.84421651	5.832034064	0
31.29285597	5.819214321	0
31.74802104	5.806055411	0
32.20980664	5.792705801	0
32.67830906	5.778650728	0
33.15362602	5.76439122	0
33.63585661	5.749924302	0
34.12510141	5.734996755	0
34.62146244	5.719356127	0
35.12504321	5.703998617	0
35.63594873	5.687649641	0
36.15428554	5.671371434	0
36.68016173	5.655234825	0
37.21368697	5.638589391	0
37.75497251	5.62198659	0
38.30413123	5.604876093	0
38.86127765	5.588161695	0
39.42652795	5.571204164	0
40	5.555	0
40.5818134	5.538515232	0
41.17208947	5.521790823	0
41.7709513	5.505774608	0
42.37852377	5.488470744	0
42.9949336	5.472626619	0
43.62030931	5.456125101	0
44.25478132	5.440526783	0
44.89848193	5.42453796	0
45.55154539	5.407748185	0
46.21410787	5.391670838	0
46.88630755	5.375903938	0
47.5682846	5.359536761	0
48.26018123	5.344555674	0
48.96214173	5.328382707	0
49.67431248	5.313056586	0
50.396842	5.297071044	0
51.12988094	5.281402371	0
51.87358219	5.265994679	0
52.62810081	5.249902868	0
53.39359417	5.234128107	0
54.17022188	5.218066664	0
54.9581459	5.201837095	0
55.75753054	5.185849395	0
56.56854249	5.169060608	0
57.39135089	5.152172982	0
58.22612731	5.135477454	0
59.07304584	5.118539083	0
59.93228308	5.101354338	0
60.80401821	5.083919616	0
61.68843302	5.066231345	0
62.58571194	5.048285772	0
63.49604208	5.030079158	0
64.41961328	5.012027348	0
65.35661813	4.993867637	0
66.30725203	4.974854959	0
67.27171322	4.955565736	0
68.25020282	4.936246146	0
69.24292488	4.917141502	0
70.25008641	4.896998272	0
71.27189745	4.876833948	0
72.30857107	4.856828579	0
73.36032346	4.836153854	0
74.42737393	4.815452521	0
75.50994501	4.794226029	0
76.60826246	4.773462809	0
77.72255529	4.7527201	0
78.85305589	4.731027361	0
80	4.71	0
81.1636268	4.688666789	0
82.34417893	4.66687669	0
83.54190259	4.645566381	0
84.75704755	4.624251679	0
85.98986719	4.602677281	0
87.24061861	4.580589045	0
88.50956263	4.558840623	0
89.79696386	4.537383936	0
91.10309078	4.515615108	0
92.42821575	4.493214808	0
93.77261511	4.471442419	0
95.1365692	4.448723841	0
96.52036246	4.425824878	0
97.92428346	4.402819835	0
99.34862497	4.379313464	0
100.793684	4.355771933	0
102.2597619	4.33184381	0
103.7471644	4.308258862	0
105.2562016	4.284086739	0
106.7871883	4.259404987	0
108.3404438	4.235113196	0
109.9162918	4.210682923	0
111.5150611	4.185620458	0
113.137085	4.160943754	0
114.7827018	4.136259481	0
116.4522546	4.111216151	0
118.1460917	4.085864812	0
119.8645662	4.060748628	0
121.6080364	4.035599472	0
123.376866	4.011641769	0
125.1714239	3.987714348	0
126.9920842	3.963438878	0
128.8392266	3.939689502	0
130.7132363	3.916665955	0
132.6145041	3.893933203	0
134.5434264	3.872022309	0
136.5004056	3.850745741	0
138.4858498	3.830141502	0
140.5001728	3.810498445	0
142.5437949	3.792105846	0
144.6171421	3.773445721	0
146.7206469	3.756234825	0
148.8547479	3.739703916	0
151.01989	3.724064748	0
153.2165249	3.709414241	0
155.4451106	3.695507381	0
157.7061118	3.682845774	0
160	3.67	0
162.3272536	3.657898281	0
164.6883579	3.644745196	0
167.0838052	3.631330691	0
169.5140951	3.617721067	0
171.9797344	3.603121594	0
174.4812372	3.588112577	0
177.0191253	3.571269948	0
179.5939277	3.55292372	0
182.2061816	3.53323302	0
184.8564315	3.512148548	0
187.5452302	3.489601974	0
190.2731384	3.465596382	0
193.0407249	3.441025331	0
195.8485669	3.415532611	0
198.6972499	3.390464201	0
201.587368	3.365242811	0
204.5195238	3.339830794	0
207.4943287	3.31504537	0
210.5124033	3.291404908	0
213.5743767	3.268192175	0
216.6808875	3.246233787	0
219.8325836	3.225088207	0
223.0301222	3.205061737	0
226.27417	3.186113037	0
229.5654036	3.169172982	0
232.9045093	3.152477454	0
236.2921834	3.136758221	0
239.7291323	3.122151188	0
243.2160728	3.108243745	0
246.7537321	3.095861938	0
250.3428477	3.083885745	0
253.9841683	3.072051453	0
257.6784531	3.060045027	0
261.4264725	3.049577201	0
265.2290081	3.03842748	0
269.0868529	3.028768392	0
273.0008113	3.018247769	0
276.9716995	3.007813676	0
281.0003457	2.99859917	0
285.0875898	2.988789784	0
289.2342843	2.978837718	0
293.4412938	2.969429154	0
297.7094957	2.960581009	0
302.0397801	2.951410495	0
306.4330498	2.9421339	0
310.8902212	2.934192113	0
315.4122236	2.925257998	0
320	2.917	0
324.6545072	2.909552789	0
329.3767157	2.901121912	0
334.1676104	2.893331823	0
339.0281902	2.886360534	0
343.9594688	2.87866485	0
348.9624745	2.871452536	0
354.0382505	2.865154099	0
359.1878555	2.858137002	0
364.4123631	2.850822692	0
369.712863	2.843401992	0
375.0904604	2.836870771	0
380.5462768	2.829076747	0
386.0814499	2.82128597	0
391.6971339	2.812367157	0
397.3944999	2.8031688	0
403.174736	2.793708773	0
409.0390475	2.783428413	0
414.9886575	2.772520795	0
421.0248065	2.760950387	0
427.1487533	2.748702493	0
433.361775	2.735882821	0
439.6651672	2.721908189	0
446.0602443	2.707879511	0
452.54834	2.694393652	0
459.1308071	2.68014827	0
465.8090185	2.665747127	0
472.5843667	2.651176357	0
479.4582646	2.636446576	0
486.4321456	2.62036285	0
493.5074641	2.604125796	0
500.6856955	2.587371473	0
507.9683366	2.570075201	0
515.3569062	2.553133228	0
522.852945	2.534974256	0
530.4580162	2.516912211	0
538.1737058	2.498602958	0
546.0016226	2.480710577	0
553.943399	2.462627352	0
562.0006913	2.44439841	0
570.1751796	2.425632123	0
578.4685686	2.408216006	0
